id;document;tag;content
38;O1.docx;3. Öneriler;Mesela etkinlik derslerinde resim etkinliği için mesela ne olabilir. Bir prit yapıştırabilirsiniz bir yapıştırıcı örneği olabilir. Ne olabilir bir tane el işi kağıdı örneği olabilir
38;O1.docx;3a. Etkinlik;Mesela etkinlik derslerinde resim etkinliği için mesela ne olabilir. Bir prit yapıştırabilirsiniz bir yapıştırıcı örneği olabilir. Ne olabilir bir tane el işi kağıdı örneği olabilir
38;O1.docx;3a. Müzik ve sanat etkinlikleri;Mesela etkinlik derslerinde resim etkinliği için mesela ne olabilir. Bir prit yapıştırabilirsiniz bir yapıştırıcı örneği olabilir. Ne olabilir bir tane el işi kağıdı örneği olabilir
39;O1.docx;3. Öneriler;El işi kağıdı olabilir ondan sonra ne yapabilirsiniz, pastel boya koyabilirsiniz bir sulu boya fırçası koyabilirsiniz. Bir parmak boyasının XXX kapağını oraya yapıştırabilirsiniz anlatabildim mi ya da oyun hamuru koyabilirsiniz etkinlik dersleri için.
39;O1.docx;3a. Etkinlik;El işi kağıdı olabilir ondan sonra ne yapabilirsiniz, pastel boya koyabilirsiniz bir sulu boya fırçası koyabilirsiniz. Bir parmak boyasının XXX kapağını oraya yapıştırabilirsiniz anlatabildim mi ya da oyun hamuru koyabilirsiniz etkinlik dersleri için.
39;O1.docx;3a. Müzik ve sanat etkinlikleri;El işi kağıdı olabilir ondan sonra ne yapabilirsiniz, pastel boya koyabilirsiniz bir sulu boya fırçası koyabilirsiniz. Bir parmak boyasının XXX kapağını oraya yapıştırabilirsiniz anlatabildim mi ya da oyun hamuru koyabilirsiniz etkinlik dersleri için.
40;O1.docx;3. Öneriler;Konuşmaya şey olarak konuşma için eğer çocuğun ailesi ile ilgili konuşma aile üyelerine ait semboller eğer aile üyeleri ile ilgili konuşma metni geçiyorsa. Sınıfla ilgili geçiyorsa sınıf arkadaşlarının sembollerini koyabilirsiniz konuşma çalışmalarında.
40;O1.docx;3a. Etkinlik;Konuşmaya şey olarak konuşma için eğer çocuğun ailesi ile ilgili konuşma aile üyelerine ait semboller eğer aile üyeleri ile ilgili konuşma metni geçiyorsa. Sınıfla ilgili geçiyorsa sınıf arkadaşlarının sembollerini koyabilirsiniz konuşma çalışmalarında.
40;O1.docx;3a. Dil ve iletişim;Konuşmaya şey olarak konuşma için eğer çocuğun ailesi ile ilgili konuşma aile üyelerine ait semboller eğer aile üyeleri ile ilgili konuşma metni geçiyorsa. Sınıfla ilgili geçiyorsa sınıf arkadaşlarının sembollerini koyabilirsiniz konuşma çalışmalarında.
40;O1.docx;3a. Sosyal etkileşim;Konuşmaya şey olarak konuşma için eğer çocuğun ailesi ile ilgili konuşma aile üyelerine ait semboller eğer aile üyeleri ile ilgili konuşma metni geçiyorsa. Sınıfla ilgili geçiyorsa sınıf arkadaşlarının sembollerini koyabilirsiniz konuşma çalışmalarında.
41;O1.docx;3. Öneriler;Ya da o da olmadı hikaye kitapları olabilir nesne kitaplarındaki sembollerle beraber onu örüntüleyerek konuşmayı desenleyebilirsiniz.
41;O1.docx;3a. Akademik beceriler;Ya da o da olmadı hikaye kitapları olabilir nesne kitaplarındaki sembollerle beraber onu örüntüleyerek konuşmayı desenleyebilirsiniz.
41;O1.docx;3a. Okuma-yazma;Ya da o da olmadı hikaye kitapları olabilir nesne kitaplarındaki sembollerle beraber onu örüntüleyerek konuşmayı desenleyebilirsiniz.
42;O1.docx;3. Öneriler;Müzik dersi için müzikte darbuka koyabilirsiniz flüt koyabilirsiniz. Müzik koyabilirsiniz. Davul var az önce bir öğrencimizde anlattığımız olay var yani bunu koyabilirsiniz
42;O1.docx;3a. Etkinlik;Müzik dersi için müzikte darbuka koyabilirsiniz flüt koyabilirsiniz. Müzik koyabilirsiniz. Davul var az önce bir öğrencimizde anlattığımız olay var yani bunu koyabilirsiniz
42;O1.docx;3a. Müzik ve sanat etkinlikleri;Müzik dersi için müzikte darbuka koyabilirsiniz flüt koyabilirsiniz. Müzik koyabilirsiniz. Davul var az önce bir öğrencimizde anlattığımız olay var yani bunu koyabilirsiniz
43;O1.docx;3. Öneriler;yani. Sınıf için sınıf sembolümüz vardı her sınıfın kapısında bir sembol vardır öğrenci geldiği zaman sınıfın kendimizin sınıfının bir kedimiz vardı. Kedimizin adı Kontes’di kapıya monte edilmiş halde altı cırtcırtlıydı çift taraflı bandaj yapıştırıp yani kedinin ayağına dokunduğu zaman kedi normal miyav miyav sesini çıkartır yani. Öğrenci sınıfa geldiği zaman kapı ziline basar gibi adeta düşün yani ev ortamında. Kedinin ayağına bastığı zaman zil çaldı evet burası benim sınıfım ya da kediye dokunuyor Kontes’imiz burada deyip bizim sınıfımız Kontes’in sınıfı şeklinde yani kedinin adını böyle betimlemiştik. Sınıf sembolü olarak dedim ya biz kediyi örnek verdik ve daha sonra onu kaldırdığımız zaman çocuklar bağımsız olarak sınıfın konumunu, yerini bina içindeki durumunu dahi öğrenebiliyorlar.
43;O1.docx;3a. Yön bulma ve bağımsız hareket;yani. Sınıf için sınıf sembolümüz vardı her sınıfın kapısında bir sembol vardır öğrenci geldiği zaman sınıfın kendimizin sınıfının bir kedimiz vardı. Kedimizin adı Kontes’di kapıya monte edilmiş halde altı cırtcırtlıydı çift taraflı bandaj yapıştırıp yani kedinin ayağına dokunduğu zaman kedi normal miyav miyav sesini çıkartır yani. Öğrenci sınıfa geldiği zaman kapı ziline basar gibi adeta düşün yani ev ortamında. Kedinin ayağına bastığı zaman zil çaldı evet burası benim sınıfım ya da kediye dokunuyor Kontes’imiz burada deyip bizim sınıfımız Kontes’in sınıfı şeklinde yani kedinin adını böyle betimlemiştik. Sınıf sembolü olarak dedim ya biz kediyi örnek verdik ve daha sonra onu kaldırdığımız zaman çocuklar bağımsız olarak sınıfın konumunu, yerini bina içindeki durumunu dahi öğrenebiliyorlar.
44;O1.docx;3. Öneriler;Ha bu değişebilir diğer bir öğretmen ne yapıyor sınıfını farklı bir sembolle eşleştiriyor. Mesela bir kutu koyabilir, bir yapıştırıcı bant koli bandı koyabilir mesela. Ne olabilir farklı olarak telefon örneği koyabilir eğer çocuklar telefondan hoşlanıyorsa. Minik bir radyo koyabilir oraya monte edebilir eğer sınıfı müzik dinlemeyi seviyorsa otizmi yüksek olan çocuklarda müzikle eğer mutlu bir şekilde dersini yaptıkları veya müzik seansları aralarda molalarda müzik dinliyorlarsa oraya küçük bir radyo gibi sembol ekleyebilir kapının önüne bunu da sınıf sembolü olarak düşünebiliriz.
44;O1.docx;3a. Yön bulma ve bağımsız hareket;Ha bu değişebilir diğer bir öğretmen ne yapıyor sınıfını farklı bir sembolle eşleştiriyor. Mesela bir kutu koyabilir, bir yapıştırıcı bant koli bandı koyabilir mesela. Ne olabilir farklı olarak telefon örneği koyabilir eğer çocuklar telefondan hoşlanıyorsa. Minik bir radyo koyabilir oraya monte edebilir eğer sınıfı müzik dinlemeyi seviyorsa otizmi yüksek olan çocuklarda müzikle eğer mutlu bir şekilde dersini yaptıkları veya müzik seansları aralarda molalarda müzik dinliyorlarsa oraya küçük bir radyo gibi sembol ekleyebilir kapının önüne bunu da sınıf sembolü olarak düşünebiliriz.
44;O1.docx;3b. Kişisel ilgi;Ha bu değişebilir diğer bir öğretmen ne yapıyor sınıfını farklı bir sembolle eşleştiriyor. Mesela bir kutu koyabilir, bir yapıştırıcı bant koli bandı koyabilir mesela. Ne olabilir farklı olarak telefon örneği koyabilir eğer çocuklar telefondan hoşlanıyorsa. Minik bir radyo koyabilir oraya monte edebilir eğer sınıfı müzik dinlemeyi seviyorsa otizmi yüksek olan çocuklarda müzikle eğer mutlu bir şekilde dersini yaptıkları veya müzik seansları aralarda molalarda müzik dinliyorlarsa oraya küçük bir radyo gibi sembol ekleyebilir kapının önüne bunu da sınıf sembolü olarak düşünebiliriz.
44;O1.docx;3b. Otizm;Ha bu değişebilir diğer bir öğretmen ne yapıyor sınıfını farklı bir sembolle eşleştiriyor. Mesela bir kutu koyabilir, bir yapıştırıcı bant koli bandı koyabilir mesela. Ne olabilir farklı olarak telefon örneği koyabilir eğer çocuklar telefondan hoşlanıyorsa. Minik bir radyo koyabilir oraya monte edebilir eğer sınıfı müzik dinlemeyi seviyorsa otizmi yüksek olan çocuklarda müzikle eğer mutlu bir şekilde dersini yaptıkları veya müzik seansları aralarda molalarda müzik dinliyorlarsa oraya küçük bir radyo gibi sembol ekleyebilir kapının önüne bunu da sınıf sembolü olarak düşünebiliriz.
45;O1.docx;3. Öneriler;Okuma yazmada şu anda biz çivi kalemini verdik XXX çivi kalemini verdi biz okuma yazmada öğretmenimiz. Onun yanında da normalde şu bizim yazı çivi takma tahtamız var ya küçük sarı sarı çivilerimiz var ya onları monte edebilirsiniz yani okuma yazmaya hazırlık olarak. Normal biz yazdığımız Braille kalemimizi çivi kalemimiz onu monte ettik o sembolümüz.
45;O1.docx;3a. Akademik beceriler;Okuma yazmada şu anda biz çivi kalemini verdik XXX çivi kalemini verdi biz okuma yazmada öğretmenimiz. Onun yanında da normalde şu bizim yazı çivi takma tahtamız var ya küçük sarı sarı çivilerimiz var ya onları monte edebilirsiniz yani okuma yazmaya hazırlık olarak. Normal biz yazdığımız Braille kalemimizi çivi kalemimiz onu monte ettik o sembolümüz.
45;O1.docx;3a. Okuma-yazma;Okuma yazmada şu anda biz çivi kalemini verdik XXX çivi kalemini verdi biz okuma yazmada öğretmenimiz. Onun yanında da normalde şu bizim yazı çivi takma tahtamız var ya küçük sarı sarı çivilerimiz var ya onları monte edebilirsiniz yani okuma yazmaya hazırlık olarak. Normal biz yazdığımız Braille kalemimizi çivi kalemimiz onu monte ettik o sembolümüz.
46;O1.docx;3. Öneriler;Çember vakti sabah toplantımızı az önce anlatmıştım zaten.
46;O1.docx;3a. Etkinlik;Çember vakti sabah toplantımızı az önce anlatmıştım zaten.
46;O1.docx;3a. Sosyal etkileşim;Çember vakti sabah toplantımızı az önce anlatmıştım zaten.
46;O1.docx;3a. Sabah toplantısı/çember saati;Çember vakti sabah toplantımızı az önce anlatmıştım zaten.
47;O1.docx;3. Öneriler;Dışarıda bir piknik yapacağız pikniğin sonunda bir ağaç dikimi olacak. Ağaç dikimini aşama aşama sembolleştiririz yani onu karta koyarız. Bir karta bardağın yarısını çekeriz suyu boşaltmasını gerektiğini bardağın yarısının kısmı içine toprak koyarız. Bir kısmı üzerine çiçek fidesi koyarız bu çiçeği dikeceksin şeklinde 4-5 kartla bunu betimleriz yani.  O şeyimiz var yani sınıf içinde.
47;O1.docx;3a. Etkinlik;Dışarıda bir piknik yapacağız pikniğin sonunda bir ağaç dikimi olacak. Ağaç dikimini aşama aşama sembolleştiririz yani onu karta koyarız. Bir karta bardağın yarısını çekeriz suyu boşaltmasını gerektiğini bardağın yarısının kısmı içine toprak koyarız. Bir kısmı üzerine çiçek fidesi koyarız bu çiçeği dikeceksin şeklinde 4-5 kartla bunu betimleriz yani.  O şeyimiz var yani sınıf içinde.
47;O1.docx;3a. Sınıf dışı etkinlik;Dışarıda bir piknik yapacağız pikniğin sonunda bir ağaç dikimi olacak. Ağaç dikimini aşama aşama sembolleştiririz yani onu karta koyarız. Bir karta bardağın yarısını çekeriz suyu boşaltmasını gerektiğini bardağın yarısının kısmı içine toprak koyarız. Bir kısmı üzerine çiçek fidesi koyarız bu çiçeği dikeceksin şeklinde 4-5 kartla bunu betimleriz yani.  O şeyimiz var yani sınıf içinde.
48;O1.docx;3. Öneriler;spor ayakkabı demiştik yani biliyorsunuz spor ayakkabı dediğimiz için ona şeyimiz var yani.
48;O1.docx;3a. Beden eğitimi/spor;spor ayakkabı demiştik yani biliyorsunuz spor ayakkabı dediğimiz için ona şeyimiz var yani.
49;O1.docx;3. Öneriler;Yeme içmede kaşık kullanıyoruz demiştik kaşık sembolümüz var siz bunu peçetede yapabilirsiniz çatal da yapabilirsiniz önlük yapabilirsiniz eğer çocuk önlüğünü alıyorsa yemeğe giderken. Bunu çeşitlendirmek sizin elinizde, tabak olabilir artık çeşitlendirmek sizin elinizde çocuğun hoşlandığı şeye göre.
49;O1.docx;3b. Kişisel ilgi;Yeme içmede kaşık kullanıyoruz demiştik kaşık sembolümüz var siz bunu peçetede yapabilirsiniz çatal da yapabilirsiniz önlük yapabilirsiniz eğer çocuk önlüğünü alıyorsa yemeğe giderken. Bunu çeşitlendirmek sizin elinizde, tabak olabilir artık çeşitlendirmek sizin elinizde çocuğun hoşlandığı şeye göre.
49;O1.docx;3a. Yeme-içme;Yeme içmede kaşık kullanıyoruz demiştik kaşık sembolümüz var siz bunu peçetede yapabilirsiniz çatal da yapabilirsiniz önlük yapabilirsiniz eğer çocuk önlüğünü alıyorsa yemeğe giderken. Bunu çeşitlendirmek sizin elinizde, tabak olabilir artık çeşitlendirmek sizin elinizde çocuğun hoşlandığı şeye göre.
50;O1.docx;3. Öneriler;Dinlenme saati şöyle ailelerde olduğu için mesela bir öğrenci kapak çevirmekten hoşlanıyordu otizmi olan bir çocuk ve o kapağını aldığı zaman köşesi vardı o köşe de doyum sağlayana kadar şeyini çevirirdi.
50;O1.docx;3b. Kişisel ilgi;Dinlenme saati şöyle ailelerde olduğu için mesela bir öğrenci kapak çevirmekten hoşlanıyordu otizmi olan bir çocuk ve o kapağını aldığı zaman köşesi vardı o köşe de doyum sağlayana kadar şeyini çevirirdi.
50;O1.docx;3b. Otizm;Dinlenme saati şöyle ailelerde olduğu için mesela bir öğrenci kapak çevirmekten hoşlanıyordu otizmi olan bir çocuk ve o kapağını aldığı zaman köşesi vardı o köşe de doyum sağlayana kadar şeyini çevirirdi.
50;O1.docx;3a. Dinlenme/boş zaman;Dinlenme saati şöyle ailelerde olduğu için mesela bir öğrenci kapak çevirmekten hoşlanıyordu otizmi olan bir çocuk ve o kapağını aldığı zaman köşesi vardı o köşe de doyum sağlayana kadar şeyini çevirirdi.
51;O1.docx;3. Öneriler;Ya da bir öğrencim çay isterdi mesela plastik bardakta monte edilmiş çay sembolü vardı. Geldiği zaman yemekten sonra dinlenme aramız var bizim 12.30  - 13.00 arasında o arada çocuk çay isterdi yani sembole dokunduğu zaman annesi onun çayını hazırlardı mesela. Bu da dinlenme saatinin bir sembolü olabilir.
51;O1.docx;3a. Yeme-içme;Ya da bir öğrencim çay isterdi mesela plastik bardakta monte edilmiş çay sembolü vardı. Geldiği zaman yemekten sonra dinlenme aramız var bizim 12.30  - 13.00 arasında o arada çocuk çay isterdi yani sembole dokunduğu zaman annesi onun çayını hazırlardı mesela. Bu da dinlenme saatinin bir sembolü olabilir.
51;O1.docx;3a. Dinlenme/boş zaman;Ya da bir öğrencim çay isterdi mesela plastik bardakta monte edilmiş çay sembolü vardı. Geldiği zaman yemekten sonra dinlenme aramız var bizim 12.30  - 13.00 arasında o arada çocuk çay isterdi yani sembole dokunduğu zaman annesi onun çayını hazırlardı mesela. Bu da dinlenme saatinin bir sembolü olabilir.
52;O1.docx;3. Öneriler;Öz bakımda diş fırçası koyabilirsiniz, sabun koyabilirsiniz küçük şampuan kutusu koyabilirsiniz, lif koyabilirsiniz örnek olarak kartın üzerine ya da vücut temizliğim diyerek tüm o banyo ürünlerini bir sette toplayabilirsiniz. Bu da olabilir yani sizin XXX sembolü olarak. Biz şöyle daha önceki yıllarda diş fırçalama yaptığımız için o bunlar vardı ama artık o XXX yerine getirdikleri için çünkü yaş grubumuz 14-15-16 yaş grubu 14-17 yaş grubu dedim ya öyle olduğu için artık öz bakımla ilgili artık çok fazla sembol kullanmıyoruz.
52;O1.docx;3a. Öz bakım;Öz bakımda diş fırçası koyabilirsiniz, sabun koyabilirsiniz küçük şampuan kutusu koyabilirsiniz, lif koyabilirsiniz örnek olarak kartın üzerine ya da vücut temizliğim diyerek tüm o banyo ürünlerini bir sette toplayabilirsiniz. Bu da olabilir yani sizin XXX sembolü olarak. Biz şöyle daha önceki yıllarda diş fırçalama yaptığımız için o bunlar vardı ama artık o XXX yerine getirdikleri için çünkü yaş grubumuz 14-15-16 yaş grubu 14-17 yaş grubu dedim ya öyle olduğu için artık öz bakımla ilgili artık çok fazla sembol kullanmıyoruz.
53;O1.docx;1. Kullanım;Takvimimiz derken takvimle ilgili şey var günün sembolü şeklinde var takvimimiz var bugün günlerden ne ya da mevsim sembolü bu var yani.
53;O1.docx;1c. Zaman/takvim sembolleri;Takvimimiz derken takvimle ilgili şey var günün sembolü şeklinde var takvimimiz var bugün günlerden ne ya da mevsim sembolü bu var yani.
53;O1.docx;3. Öneriler;Takvimimiz derken takvimle ilgili şey var günün sembolü şeklinde var takvimimiz var bugün günlerden ne ya da mevsim sembolü bu var yani.
